Month,MarginDebt,PctChangesPrevMonth,MarketCap,MarginOfMarketCap
2006-07-01,256016.0,0.017976500526849515,17387244577940.266,0.014724357206363533
2006-08-01,249368.0,-0.025967127054559058,17757144175392.016,0.014043249158588015
2006-09-01,261769.0,0.04972971672387794,18193371479934.363,0.014388152316282193
2006-10-01,267710.0,0.022695582746620202,18766608282404.79,0.014265230880904556
2006-11-01,294899.0,0.10156139105748752,19075631578936.62,0.015459461920287269
2006-12-01,303288.0,0.028447027626407717,19316285604713.824,0.015701155294886898
2007-01-01,311506.0,0.02709635725778803,19844093520658.32,0.01569766841078997
2007-02-01,321171.0,0.031026689694580556,19410575960380.22,0.016546185989305844
2007-03-01,317737.0,-0.010692123510528617,19604293176482.44,0.016207521339313642
2007-04-01,342084.0,0.07662626637753855,20452976566864.758,0.01672538952370384
2007-05-01,382312.0,0.11759684755790967,21118705178938.58,0.018103003795008937
2007-06-01,408444.0,0.06835254974994243,20742447522978.023,0.0196912152988472
2007-07-01,416403.0,0.019486147427799194,20079065090305.477,0.02073816674866235
2007-08-01,362475.0,-0.12950915339226665,20337353580381.41,0.01782311541014188
2007-09-01,359104.0,-0.00929995172080833,21065308984118.21,0.017047174587884736
2007-10-01,376979.0,0.04977666636963107,21377546120281.4,0.01763434389891695
2007-11-01,379593.0,0.006934073250764561,20436005937263.13,0.01857471568394135
2007-12-01,355292.0,-0.06401856725492827,20259673675415.22,0.01753690635358757
2008-01-01,365592.0,0.028990239014669683,18703764814220.75,0.01954643910631484
2008-02-01,377088.0,0.031444889384887986,18053599639939.793,0.02088713650023412
2008-03-01,349419.0,-0.07337544551934827,17946006981198.34,0.01947057082759853
2008-04-01,332303.0,-0.048984170866495536,18799280353881.535,0.017676368123920688
2008-05-01,341610.0,0.02800757140320731,18999947287410.586,0.0179795235656444
2008-06-01,346892.0,0.015462076637100752,17366666505557.219,0.019974587517356705
2008-07-01,343297.0,-0.01036345606125244,17195442095817.531,0.019964418366626383
2008-08-01,324814.0,-0.0538396781795355,17405062522805.188,0.018662041551095184
2008-09-01,345745.0,0.06443995640582001,15824831941345.094,0.02184825730102585
2008-10-01,277568.0,-0.197188679518142,13143717325983.246,0.021117922206930595
2008-11-01,227334.0,-0.18097907539774039,12159922668182.762,0.018695349156687843
2008-12-01,210185.0,-0.07543526265318867,12255032438394.186,0.01715091339468875
2009-01-01,205007.0,-0.024635440207436354,10597485381564.117,0.01934487216718787
2009-02-01,199655.0,-0.02610642563424659,9432491122322.39,0.021166730761877736
2009-03-01,203967.0,0.021597255265332738,10238067948383.295,0.019922411242856486
2009-04-01,208010.0,0.019821833924115184,11199679298069.467,0.018572853245526013
2009-05-01,214401.0,0.030724484399788476,11794174472807.492,0.01817855081712759
2009-06-01,217140.0,0.012775126981683815,11796484085072.287,0.018407179498065623
2009-07-01,228734.0,0.053394123606889554,12671095787864.762,0.018051635298902947
2009-08-01,236251.0,0.03286350083503109,13096340160389.936,0.01803946729442356
2009-09-01,254107.0,0.07558063246293134,13564185248502.826,0.01873367219222014
2009-10-01,265404.0,0.04445764973023181,13296129807951.078,0.019960996457878185
2009-11-01,250988.0,-0.0543171919036638,14058849822366.773,0.01785266954062582
2009-12-01,262399.0,0.04546432498764874,14308683613962.172,0.01833844447744693
2010-01-01,266455.0,0.015457375980853616,14519814465700.762,0.018351129804683786
2010-02-01,263657.0,-0.010500835037811296,14933827938849.982,0.017655017928397507
2010-03-01,277798.0,0.05363407760840788,15811883648629.572,0.017568937779533746
2010-04-01,295550.0,0.06390254789451322,16045254874295.453,0.018419775959649727
2010-05-01,268566.0,-0.09130096430384027,14729931597309.188,0.01823267122632536
2010-06-01,263202.0,-0.01997274412993455,13936246911964.113,0.018886146439759475
2010-07-01,267468.0,0.0162080835252012,14894752010405.516,0.01795719726069599
2010-08-01,268371.0,0.0033761048050608977,14188008181029.348,0.018915340093955988
2010-09-01,288540.0,0.07515342566819805,15430183945857.246,0.01869971226606591
2010-10-01,303428.0,0.05159769875927078,15998878718911.62,0.018965579109074076
2010-11-01,309340.0,0.019484029160130145,15962237290142.314,0.019379488875975858
2010-12-01,313678.0,0.014023404668002781,17004572031497.277,0.018446685951224152
2011-01-01,326868.0,0.04204949024158533,17674845363650.695,0.018493400834624685
2011-02-01,348979.0,0.06764504325905252,18239672691640.223,0.01913296394621968
2011-03-01,355413.0,0.01843663945394991,18220570041596.94,0.01950614054272749
2011-04-01,360883.0,0.015390545646895237,18739772116835.06,0.019257598104717465
2011-05-01,355736.0,-0.014262240116602931,18486767338622.625,0.019242736898451414
2011-06-01,345273.0,-0.029412260777655352,18149245900009.77,0.019024096202245745
2011-07-01,344572.0,-0.002030277490565391,17759501265750.12,0.019402121424688897
2011-08-01,308866.0,-0.10362420626168112,16750919520867.008,0.018438748966302328
2011-09-01,298277.0,-0.034283475682010955,15548840230133.32,0.01918323139123557
2011-10-01,317028.0,0.06286438444801301,17223808545431.129,0.018406382024264686
2011-11-01,303930.0,-0.04131496271622692,17136678203450.918,0.017735642601889774
2011-12-01,301616.0,-0.007613595235745119,17282901433416.271,0.01745169936668326
2012-01-01,309844.0,0.027279719908758215,16322376948065.75,0.018982774444301596
2012-02-01,323021.0,0.04252785272588788,16984893481729.346,0.01901813516507912
2012-03-01,330815.0,0.024128462236201464,17517069506566.447,0.01888529356328641
2012-04-01,335154.0,0.01311609207563147,17385736106335.963,0.019277527160777408
2012-05-01,315147.0,-0.05969494620383464,16296507123607.08,0.01933831572677797
2012-06-01,320952.0,0.01841997544003271,16941115171737.6,0.01894515188323821
2012-07-01,313525.0,-0.02314053191754528,17154532125893.281,0.01827651128571214
2012-08-01,320395.0,0.02191212821944033,17493563485987.291,0.01831502199404044
2012-09-01,339159.0,0.05856520857067049,17917540179332.754,0.01892888178876294
2012-10-01,342325.0,0.009334854743645371,17562962632714.332,0.01949130150526854
2012-11-01,351441.0,0.0266296647922295,17612959417315.844,0.01995354623110569
2012-12-01,355009.0,0.010152486477104317,17737451873628.13,0.02001465613715485
2013-01-01,388123.0,0.09327650848288349,19609741718973.535,0.01979235655227774
2013-02-01,390351.0,0.005740448259958786,19826638192936.734,0.019688209176029803
2013-03-01,403933.0,0.03479432613212219,20540153766494.867,0.01966552950829882
2013-04-01,408677.0,0.011744521987557377,20911638219309.04,0.019543040851894743
2013-05-01,401606.0,-0.017302172620431322,21345822626435.188,0.018814266708214906
2013-06-01,407681.0,0.015126766034371908,21025650194191.395,0.019389697642388588
